?uri	?D_title	?D_description	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_contactPoint_fn	?D_contactPoint_hasEmail_nonorm	?D_distribution	?D_landingPage	?Dist_description	?Dist_format	?Dist_license	?Dist_title	?Dist_accessURL
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"scuole superiori"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/e637612a-8d99-46cd-a698-4333e5295f84>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=csv>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"scuole superiori"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/601cdcf9-c75d-41fb-aa6a-bec76a16b111>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"superiori"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/e637612a-8d99-46cd-a698-4333e5295f84>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=csv>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"superiori"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/601cdcf9-c75d-41fb-aa6a-bec76a16b111>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"istruzione"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/e637612a-8d99-46cd-a698-4333e5295f84>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=csv>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"istruzione"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/601cdcf9-c75d-41fb-aa6a-bec76a16b111>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"scuole"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/e637612a-8d99-46cd-a698-4333e5295f84>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=csv>
<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a>	"Istruzione Superiore Pubblica della Città di Matera A.S. 2018-2019"	"Il dataset contiene la situazione delle Scuole superiori e del Conservatorio Musicale \"E. R. DUNI\" della ns. Città per il presente anno scolastico. La struttura dei dataset rimangono invariati rispetto agli anni precedenti. Si ringraziano i Dirigenti Scolastici ed il Personale delle Segreterie per la fattiva e preziosa collaborazione  prestata. Per una maggiore visibilità si può consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b27bb949cfde45199d6e42b6c2ea6a0f)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019"	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"scuole"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2019-01-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/5cb929be-9fb2-424c-adb8-d482f4b0158a/resource/601cdcf9-c75d-41fb-aa6a-bec76a16b111>	<http://dati.comune.matera.it/dataset/istruzione-superiore-pubblica-della-citta-di-matera-a-s-2018-2019>	"Scuole superiori della Città in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"Istr_Superiore_Pubblica_A.S.2018-2019"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vTMPmn8JVYseajL-eVTZg9o1MIW4FKZSAJLhWSJDZvv1BNsTEzVSIInIat7RaVW5vxNFPeQG6FBVIFG/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/a58a55f8-ef50-40bf-96c7-7e4c3c5687b8>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato XLSX"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"XLSX"	<https://goo.gl/cAXVrN>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/3d7f4e3c-3f55-4db9-a9fc-1899bd003106>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato CSV"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"CSV"	<https://www.impresainungiorno.gov.it/informazioni-sportello-portlet/ExportCSV?cciaa=MT&spt0=4935>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/a58a55f8-ef50-40bf-96c7-7e4c3c5687b8>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato XLSX"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"XLSX"	<https://goo.gl/cAXVrN>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/3d7f4e3c-3f55-4db9-a9fc-1899bd003106>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato CSV"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"CSV"	<https://www.impresainungiorno.gov.it/informazioni-sportello-portlet/ExportCSV?cciaa=MT&spt0=4935>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/a58a55f8-ef50-40bf-96c7-7e4c3c5687b8>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato XLSX"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"XLSX"	<https://goo.gl/cAXVrN>
<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd>	"SUAP - Comune di Matera"	"Pratiche protocollate ultimi 30 giorni con aggiornamento giornaliero, provenienti da Impresa in un giorno (Infocamere)."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/DAILY>	"suap-comune-di-matera"	"2018-01-24T18:21:56.369445"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vis"	<http://publications.europa.eu/resource/authority/data-theme/ECON>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/3b6b4af8-64bf-420b-b98a-ad7e78db3cdd/resource/3d7f4e3c-3f55-4db9-a9fc-1899bd003106>	<http://dati.comune.matera.it/dataset/suap-comune-di-matera>	"File in formato CSV"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"CSV"	<https://www.impresainungiorno.gov.it/informazioni-sportello-portlet/ExportCSV?cciaa=MT&spt0=4935>
