?uri	?D_title	?D_description	?D_creator	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_spatial	?D_language	?D_contactPoint	?D_contactPoint_fn_	?D_contactPoint_hasEmail	?D_distribution	?D_landingPage
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/47affeb1-0ed2-4239-8e08-7059c1462a43>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/f3997095-3b75-4116-8d7c-2e872fb61d7f>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/ab4c2fe4-a75e-4405-a833-b1d508e39642>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/a3c84205-e675-4207-b6ec-35c31d9cd7f9>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/5048cb8f-e9d7-43c6-a5a4-c5088f067bc5>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/087f3691-45f8-4f73-a288-7ed93c1d5e07>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/6aa6e5ab-6804-4b49-959d-1c15e35e1b14>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/563f8c6c-e85d-4c38-ba06-9d674b1dcbc7>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/848d6bdb-dbe3-49e2-80cd-a1278bf8fffc>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/b5c4f859-3d47-464f-accb-58256f235e17>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/93b98495-e2e0-4c01-96cd-6e96c5351add>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/209802f0-26ee-41e4-b68d-70287836a4ee>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/337a645e-96e1-49b9-b7f1-2fa72825e4ea>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/2ab89cc0-3890-46b8-b24d-3c51c595afba>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d>	"Piano Comunale di Protezione Civile - Elementi di gestione dell'emergenza - Comune di Matera"	"Approvazione DelC 00076-2017 del 03/10/2017.  Aree accoglienza, aree di attesa, viabilità di emergenza, zone di confluenza, aree ammassamento"	_:B2a9363f5cc363483740d3af21810abf5	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza"	"2018-01-20T10:36:29.386687"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"zone confluenza"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B9162949e6514a7752ba1e8bb9079ff0c	"c_f052"	"Redazione OD"	_:Bb47e7f1f5f855dbdd4b1ded232b73434	"c_f052"	"Comune di Matera"	_:B96db9509720e92fedaa872ccf67543db	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/b335eb4c-9c0e-42d5-b67c-feae928fda8d/resource/410b55a8-1b0a-42b5-b2f0-57b98e7ad295>	<http://dati.comune.matera.it/dataset/piano-comunale-di-protezione-civile-elementi-di-gestione-dell-emergenza-comune-di-matera>
