?uri	?D_title	?D_description	?D_creator_name	?D_accrualPeriodicity	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_name	?D_rightsHolder_name	?D_contactPoint_hasEmail_nonorm	?D_landingPage	?Dist_format	?Dist_license	?Dist_accessURL
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Aree di circolazione"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5/download/sez-cens-2011.csv>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Aree di circolazione"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/JSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55/download/sezcens2011.json>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"indirizzi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5/download/sez-cens-2011.csv>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"indirizzi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/JSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55/download/sezcens2011.json>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5/download/sez-cens-2011.csv>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>	<http://publications.europa.eu/resource/authority/file-type/JSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55/download/sezcens2011.json>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=excel&version=1.0.0&request=GetFeature&service=WFS&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/GEOJSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?srsName=EPSG%3A4326&typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=json&version=1.0.0&service=WFS&request=GetFeature&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?format_options=charset%3AUTF-8&typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=SHAPE-ZIP&version=1.0.0&service=WFS&request=GetFeature&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=csv&version=1.0.0&request=GetFeature&service=WFS&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/KML>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wms/kml?layers=geonode%3Aaree_percorse_da_fuoco&mode=download&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=excel&version=1.0.0&request=GetFeature&service=WFS&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/GEOJSON>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?srsName=EPSG%3A4326&typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=json&version=1.0.0&service=WFS&request=GetFeature&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/bd57ba01-b574-4711-9396-aab11ef4f831>	"Aree percorse dal fuoco - Catasto incendi Comune di Matera"	"Legge n. 353/2000\r\nLa legge quadro in materia di incendi boschivi n. 353/2000 definisce divieti, prescrizioni e sanzioni sulle zone boschive e sui pascoli i cui soprassuoli siano stati percorsi dal fuoco prevedendo la possibilità da parte dei comuni di apporre, a seconda dei casi, vincoli di diversa natura sulle zone interessate.\r\n\r\nD.Lgs 42/04 art.142 lett. b) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori percorsi o danneggiati dal fuoco."	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"2018-01-19T23:53:20.318194"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"catasto incendi"	<http://publications.europa.eu/resource/authority/data-theme/JUST>	"2018-02-20T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/aree-percorse-dal-fuoco-catasto-incendi-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	<http://wgmatera.paesit.it/geoserver/wfs?format_options=charset%3AUTF-8&typename=geonode%3Aaree_percorse_da_fuoco&outputFormat=SHAPE-ZIP&version=1.0.0&service=WFS&request=GetFeature&access_token=a966fc2108bd11e8919aa0d3c13eef1f>
